CustomerID,Recency,Frequency,Monetary,Recency_scaled,Frequency_scaled,Monetary_scaled,Cluster,Hierarchical_Cluster,Segment,Hierarchical_Segment
15301.0,50,12,5070.35,-0.41943088009052754,1.0771416308412174,0.42849814413969206,3,2,New Customers,Loyal Customers
15303.0,290,1,574.02,1.992125579883978,-0.4510003419781973,-0.17246581564296667,0,1,At-Risk Customers,Occasional Buyers
15304.0,60,8,694.4000000000001,-0.31894936092492315,0.5214536407250665,-0.15637624003827652,1,2,Occasional Buyers,Loyal Customers
15306.0,64,3,1174.35,-0.2787567532586814,-0.17315634692012194,-0.09222777840452479,1,2,Occasional Buyers,Loyal Customers
15307.0,95,1,205.3,0.032735956154692256,-0.4510003419781973,-0.2217476591133218,1,2,Occasional Buyers,Loyal Customers
15308.0,274,1,310.47,1.831355149219011,-0.4510003419781973,-0.2076909996487491,0,1,At-Risk Customers,Occasional Buyers
15311.0,0,91,60767.9,-0.9218384759185495,12.051979435635197,7.872840574119835,2,0,Loyal Customers,At-Risk Customers
15312.0,75,4,924.85,-0.16822708217651655,-0.03423434939108423,-0.12557508786930457,1,2,Occasional Buyers,Loyal Customers
15313.0,110,1,52.0,0.18345823490309884,-0.4510003419781973,-0.24223720837564944,1,2,Occasional Buyers,Loyal Customers
15314.0,199,1,327.97,1.077743755476978,-0.4510003419781973,-0.20535201000693087,0,1,At-Risk Customers,Occasional Buyers
15315.0,64,2,570.5,-0.2787567532586814,-0.3120783444491596,-0.17293628670234953,1,2,Occasional Buyers,Loyal Customers
15316.0,326,1,165.0,2.3538590488801536,-0.4510003419781973,-0.22713401811705178,0,1,At-Risk Customers,Occasional Buyers
15318.0,3,1,312.62,-0.8916940201688682,-0.4510003419781973,-0.20740363806418288,1,2,Occasional Buyers,Loyal Customers
15319.0,283,1,204.5,1.921788516468055,-0.4510003419781973,-0.22185458435409064,0,1,At-Risk Customers,Occasional Buyers
15320.0,44,1,267.13,-0.4797197915898902,-0.4510003419781973,-0.2134836745674006,1,2,Occasional Buyers,Loyal Customers
15321.0,70,3,2748.31,-0.21846784175931874,-0.17315634692012194,0.11814228654611572,1,2,Occasional Buyers,Loyal Customers
15322.0,85,1,679.68,-0.06774556301091214,-0.4510003419781973,-0.15834366446842307,1,2,Occasional Buyers,Loyal Customers
15325.0,103,1,162.29,0.11312117148717578,-0.4510003419781973,-0.2274962273701562,1,2,Occasional Buyers,Loyal Customers
15326.0,333,1,311.71,2.424196112296077,-0.4510003419781973,-0.2075252655255574,0,1,At-Risk Customers,Occasional Buyers
15327.0,52,1,208.75,-0.39933457625740665,-0.4510003419781973,-0.22128654401250622,1,2,Occasional Buyers,Loyal Customers
15329.0,39,3,1049.7,-0.5299605511726924,-0.17315634692012194,-0.10888806748181856,1,2,Occasional Buyers,Loyal Customers
15330.0,32,2,714.96,-0.6002976145886154,-0.3120783444491596,-0.15362826135051752,1,2,Occasional Buyers,Loyal Customers
15333.0,208,1,1028.56,1.168177122726022,-0.4510003419781973,-0.11171356696913498,0,1,At-Risk Customers,Occasional Buyers
15334.0,156,3,351.67,0.6456732230648791,-0.17315634692012194,-0.2021843497491542,0,2,At-Risk Customers,Loyal Customers
15335.0,53,1,173.97,-0.3892864243408462,-0.4510003419781973,-0.22593511885493123,1,2,Occasional Buyers,Loyal Customers
15339.0,66,2,574.07,-0.2586604494255605,-0.3120783444491596,-0.1724591328154186,1,2,Occasional Buyers,Loyal Customers
15341.0,80,1,2020.52,-0.11798632259371435,-0.4510003419781973,0.020868385322179512,1,2,Occasional Buyers,Loyal Customers
15342.0,129,1,406.09,0.3743731213177472,-0.4510003419781973,-0.19491076024585435,1,2,Occasional Buyers,Loyal Customers
15343.0,87,1,364.5,-0.04764925917779126,-0.4510003419781973,-0.20046953620032404,1,2,Occasional Buyers,Loyal Customers
15344.0,0,3,563.94,-0.9218384759185495,-0.17315634692012194,-0.17381307367665397,1,2,Occasional Buyers,Loyal Customers
15345.0,45,1,393.54,-0.46967163967332975,-0.4510003419781973,-0.1965881499604154,1,2,Occasional Buyers,Loyal Customers
15346.0,332,1,252.42000000000002,2.4141479603795166,-0.4510003419781973,-0.21544976243203753,0,1,At-Risk Customers,Occasional Buyers
15347.0,366,1,201.60000000000002,2.7557851255425714,-0.4510003419781973,-0.22224218835187767,0,1,At-Risk Customers,Occasional Buyers
15348.0,72,1,158.04,-0.19837153792619786,-0.4510003419781973,-0.22806426771174063,1,2,Occasional Buyers,Loyal Customers
15349.0,158,2,473.81,0.665769526898,-0.3120783444491596,-0.1858595386147726,0,2,At-Risk Customers,Loyal Customers
15350.0,373,1,115.65,2.8261221889584944,-0.4510003419781973,-0.23372996890697914,0,1,At-Risk Customers,Occasional Buyers
15351.0,12,7,1960.1100000000001,-0.8012606529198243,0.38253164319602884,0.012794193078623027,1,2,Occasional Buyers,Loyal Customers
15353.0,254,2,777.02,1.6303921108878021,-0.3120783444491596,-0.1453335357978753,0,1,At-Risk Customers,Occasional Buyers
15355.0,29,2,277.05,-0.6304420703382968,-0.3120783444491596,-0.2121578015818671,1,2,Occasional Buyers,Loyal Customers
15356.0,31,10,2766.5,-0.6103457665051759,0.799297635783142,0.12057349920809707,1,2,Occasional Buyers,Loyal Customers
15358.0,4,22,8347.2,-0.8816458682523077,2.4663616061315943,0.8664706131563801,3,0,New Customers,At-Risk Customers
15360.0,39,1,427.93,-0.5299605511726924,-0.4510003419781973,-0.19199170117286518,1,2,Occasional Buyers,Loyal Customers
15361.0,361,1,418.92,2.7055443659597693,-0.4510003419781973,-0.19319594669702417,0,1,At-Risk Customers,Occasional Buyers
15363.0,372,1,326.0,2.816074037041934,-0.4510003419781973,-0.2056153134123241,0,1,At-Risk Customers,Occasional Buyers
15364.0,95,2,913.19,0.032735956154692256,-0.3120783444491596,-0.1271335232535103,1,2,Occasional Buyers,Loyal Customers
15365.0,25,7,2314.32,-0.6706346780045386,0.38253164319602884,0.06013667999453346,1,2,Occasional Buyers,Loyal Customers
15366.0,75,2,602.51,-0.16822708217651655,-0.3120783444491596,-0.1686579405060866,1,2,Occasional Buyers,Loyal Customers
15367.0,57,4,1877.59,-0.34909381667460443,-0.03423434939108423,0.0017648544933178743,1,2,Occasional Buyers,Loyal Customers
15368.0,21,1,446.94000000000005,-0.7108272856707802,-0.4510003419781973,-0.1894508901390958,1,2,Occasional Buyers,Loyal Customers
15370.0,40,7,2386.05,-0.519912399256132,0.38253164319602884,0.06972386439496894,1,2,Occasional Buyers,Loyal Customers
15372.0,137,1,2007.3999999999999,0.45475833665023074,-0.4510003419781973,0.01911481137357063,1,2,Occasional Buyers,Loyal Customers
15373.0,8,12,2415.91,-0.841453260586066,1.0771416308412174,0.0737148490066656,3,2,New Customers,Loyal Customers
15374.0,128,1,168.0,0.36432496940118675,-0.4510003419781973,-0.22673304846416864,1,2,Occasional Buyers,Loyal Customers
15376.0,40,3,1233.3600000000001,-0.519912399256132,-0.17315634692012194,-0.0843407053323137,1,2,Occasional Buyers,Loyal Customers
15379.0,169,7,3703.29,0.7762991979801648,0.38253164319602884,0.2457816195828909,0,1,At-Risk Customers,Occasional Buyers
15380.0,8,5,1690.2600000000002,-0.841453260586066,0.10468764813795346,-0.023273027198213943,1,2,Occasional Buyers,Loyal Customers
15381.0,213,2,596.85,1.218417882308824,-0.3120783444491596,-0.16941443658452612,0,1,At-Risk Customers,Occasional Buyers
15382.0,14,6,5955.71,-0.7811643490867034,0.24360964566699117,0.5468323080985594,1,2,Occasional Buyers,Loyal Customers
15384.0,169,2,642.41,0.7762991979801648,-0.3120783444491596,-0.16332504412274107,0,2,At-Risk Customers,Loyal Customers
15385.0,40,1,316.88,-0.519912399256132,-0.4510003419781973,-0.2068342611570888,1,2,Occasional Buyers,Loyal Customers
15386.0,186,1,394.14,0.9471177805616923,-0.4510003419781973,-0.19650795602983878,0,2,At-Risk Customers,Loyal Customers
15389.0,172,1,500.0,0.8064436537298462,-0.4510003419781973,-0.18235907354510295,0,2,At-Risk Customers,Loyal Customers
15392.0,4,4,1535.53,-0.8816458682523077,-0.03423434939108423,-0.043953705328415894,1,2,Occasional Buyers,Loyal Customers
15393.0,16,2,231.86,-0.7610680452535825,-0.3120783444491596,-0.21819774111979653,1,2,Occasional Buyers,Loyal Customers
15394.0,9,4,2183.54,-0.8314051086695056,-0.03423434939108423,0.04265707625984846,1,2,Occasional Buyers,Loyal Customers
15395.0,325,1,107.45,2.3438108969635936,-0.4510003419781973,-0.2348259526248597,0,1,At-Risk Customers,Occasional Buyers
15396.0,112,1,288.18,0.20355453873621973,-0.4510003419781973,-0.2106702041696707,1,2,Occasional Buyers,Loyal Customers
15397.0,289,1,94.0,1.9820774279674176,-0.4510003419781973,-0.2366236332352857,0,1,At-Risk Customers,Occasional Buyers
15398.0,16,2,1345.53,-0.7610680452535825,-0.3120783444491596,-0.06934845001101374,1,2,Occasional Buyers,Loyal Customers
15399.0,1,3,815.77,-0.9117903240019891,-0.17315634692012194,-0.14015434444813496,1,2,Occasional Buyers,Loyal Customers
15400.0,92,5,716.2,0.0025915004050109363,0.10468764813795346,-0.1534625272273258,1,2,Occasional Buyers,Loyal Customers
15402.0,148,2,626.77,0.5652880077323955,-0.3120783444491596,-0.16541543257977176,0,2,At-Risk Customers,Loyal Customers
15405.0,189,1,349.1,0.9772622363113735,-0.4510003419781973,-0.20252784708512409,0,2,At-Risk Customers,Loyal Customers
15406.0,31,2,510.71000000000004,-0.6103457665051759,-0.3120783444491596,-0.1809276118843102,1,2,Occasional Buyers,Loyal Customers
15407.0,33,4,1056.44,-0.590249462672055,-0.03423434939108423,-0.10798722232834114,1,2,Occasional Buyers,Loyal Customers
15408.0,264,1,267.18,1.7308736300534067,-0.4510003419781973,-0.21347699173985257,0,1,At-Risk Customers,Occasional Buyers
15410.0,84,8,3450.84,-0.07779371492747258,0.5214536407250665,0.21204002329277608,1,2,Occasional Buyers,Loyal Customers
15411.0,26,4,1358.88,-0.6605865260879781,-0.03423434939108423,-0.06756413505568382,1,2,Occasional Buyers,Loyal Customers
15412.0,171,1,190.53,0.7963955018132857,-0.4510003419781973,-0.2237217663710164,0,2,At-Risk Customers,Loyal Customers
15414.0,9,3,774.9000000000001,-0.8314051086695056,-0.17315634692012194,-0.1456168876859127,1,2,Occasional Buyers,Loyal Customers
15415.0,313,1,572.8100000000001,2.223233073964868,-0.4510003419781973,-0.17262754006962955,0,1,At-Risk Customers,Occasional Buyers
15416.0,64,4,3984.32,-0.2787567532586814,-0.03423434939108423,0.2833431200994724,1,2,Occasional Buyers,Loyal Customers
15417.0,85,1,508.8,-0.06774556301091214,-0.4510003419781973,-0.1811828958966458,1,2,Occasional Buyers,Loyal Customers
15419.0,24,1,135.86,-0.680682829921099,-0.4510003419781973,-0.2310287700120565,1,2,Occasional Buyers,Loyal Customers
15421.0,58,4,950.36,-0.33904566475804404,-0.03423434939108423,-0.1221655092542884,1,2,Occasional Buyers,Loyal Customers
15422.0,323,2,97.7,2.3237145931304726,-0.3120783444491596,-0.23612910399672984,0,1,At-Risk Customers,Occasional Buyers
15423.0,38,1,43.5,-0.5400087030892529,-0.4510003419781973,-0.24337328905881828,1,2,Occasional Buyers,Loyal Customers
15424.0,254,2,383.34,1.6303921108878021,-0.3120783444491596,-0.19795144678021803,0,1,At-Risk Customers,Occasional Buyers
15426.0,19,5,1447.39,-0.7309235895039011,0.10468764813795346,-0.055734193730122054,1,2,Occasional Buyers,Loyal Customers
15427.0,33,3,1483.14,-0.590249462672055,-0.17315634692012194,-0.05095597203326483,1,2,Occasional Buyers,Loyal Customers
15428.0,15,1,93.78,-0.7711161971701429,-0.4510003419781973,-0.23665303767649712,1,2,Occasional Buyers,Loyal Customers
15429.0,26,2,397.35,-0.6605865260879781,-0.3120783444491596,-0.19607891850125383,1,2,Occasional Buyers,Loyal Customers
15432.0,23,1,171.19,-0.6907309818376594,-0.4510003419781973,-0.22630668406660293,1,2,Occasional Buyers,Loyal Customers
15433.0,213,2,533.3,1.218417882308824,-0.3120783444491596,-0.1779083103981003,0,1,At-Risk Customers,Occasional Buyers
15434.0,8,5,1041.48,-0.841453260586066,0.10468764813795346,-0.10998672433071832,1,2,Occasional Buyers,Loyal Customers
15435.0,22,1,149.29,-0.7007791337542199,-0.4510003419781973,-0.22923376253264974,1,2,Occasional Buyers,Loyal Customers
15436.0,12,3,1122.53,-0.8012606529198243,-0.17315634692012194,-0.09915386087532593,1,2,Occasional Buyers,Loyal Customers
15437.0,262,1,200.16,1.7107773262202857,-0.4510003419781973,-0.22243465378526156,0,1,At-Risk Customers,Occasional Buyers
15438.0,131,1,156.57999999999998,0.3944694251508681,-0.4510003419781973,-0.22825940627614374,1,2,Occasional Buyers,Loyal Customers
15440.0,54,3,383.68,-0.37923827242428576,-0.17315634692012194,-0.19790600355289126,1,2,Occasional Buyers,Loyal Customers
15442.0,248,1,594.0,1.5701031993884396,-0.4510003419781973,-0.16979535775476506,0,1,At-Risk Customers,Occasional Buyers
15443.0,1,7,3236.91,-0.9117903240019891,0.38253164319602884,0.18344687734568046,1,2,Occasional Buyers,Loyal Customers
15444.0,9,2,1418.26,-0.8314051086695056,-0.3120783444491596,-0.0596276090596172,1,2,Occasional Buyers,Loyal Customers
15445.0,264,1,113.5,1.7308736300534067,-0.4510003419781973,-0.23401733049154538,0,1,At-Risk Customers,Occasional Buyers
15447.0,330,1,155.17,2.3940516565463956,-0.4510003419781973,-0.2284478620129988,0,1,At-Risk Customers,Occasional Buyers
15448.0,312,1,494.64,2.2131849220483075,-0.4510003419781973,-0.18307547265825413,0,1,At-Risk Customers,Occasional Buyers
15449.0,26,3,974.52,-0.6605865260879781,-0.17315634692012194,-0.11893636698306966,1,2,Occasional Buyers,Loyal Customers
15450.0,30,1,429.84,-0.6203939184217363,-0.4510003419781973,-0.1917364171605296,1,2,Occasional Buyers,Loyal Customers
15452.0,29,3,538.73,-0.6304420703382968,-0.17315634692012194,-0.17718255532638183,1,2,Occasional Buyers,Loyal Customers
15453.0,1,7,1388.37,-0.9117903240019891,0.38253164319602884,-0.06362260336784274,1,2,Occasional Buyers,Loyal Customers
15454.0,362,1,179.1,2.71559251787633,-0.4510003419781973,-0.2252494607485011,0,1,At-Risk Customers,Occasional Buyers
15456.0,283,3,447.22,1.921788516468055,-0.17315634692012194,-0.1894134663048267,0,1,At-Risk Customers,Occasional Buyers
15457.0,262,1,237.07,1.7107773262202857,-0.4510003419781973,-0.21750139048928954,0,1,At-Risk Customers,Occasional Buyers
15458.0,25,1,161.64,-0.6706346780045386,-0.4510003419781973,-0.2275831041282809,1,2,Occasional Buyers,Loyal Customers
15460.0,354,1,216.76,2.6352073025438463,-0.4510003419781973,-0.22021595503930827,0,1,At-Risk Customers,Occasional Buyers
15462.0,94,3,234.6,0.022687804238131815,-0.17315634692012194,-0.2178315221701633,1,2,Occasional Buyers,Loyal Customers
15463.0,29,1,126.14,-0.6304420703382968,-0.4510003419781973,-0.23232791168739783,1,2,Occasional Buyers,Loyal Customers
15464.0,338,1,1048.85,2.474436871878879,-0.4510003419781973,-0.10900167555013546,0,1,At-Risk Customers,Occasional Buyers
15465.0,19,18,7354.62,-0.7309235895039011,1.9106736160154436,0.7338057938034698,3,0,New Customers,At-Risk Customers
15466.0,85,1,334.53,-0.06774556301091214,-0.4510003419781973,-0.20447522303262644,1,2,Occasional Buyers,Loyal Customers
15467.0,9,3,524.88,-0.8314051086695056,-0.17315634692012194,-0.17903369855719223,1,2,Occasional Buyers,Loyal Customers
15468.0,51,2,467.51,-0.4093827281739671,-0.3120783444491596,-0.18670157488582717,1,2,Occasional Buyers,Loyal Customers
15469.0,50,2,538.55,-0.41943088009052754,-0.3120783444491596,-0.1772066135055548,1,2,Occasional Buyers,Loyal Customers
15471.0,2,1,469.48,-0.9017421720854286,-0.4510003419781973,-0.18643827148043393,1,2,Occasional Buyers,Loyal Customers
15472.0,113,1,371.56,0.21360269065278017,-0.4510003419781973,-0.1995259209505391,1,2,Occasional Buyers,Loyal Customers
15473.0,14,7,1771.2,-0.7811643490867034,0.38253164319602884,-0.012454865963427288,1,2,Occasional Buyers,Loyal Customers
15475.0,77,1,454.10999999999996,-0.14813077834339566,-0.4510003419781973,-0.18849257266870514,1,2,Occasional Buyers,Loyal Customers
15478.0,40,2,1441.42,-0.519912399256132,-0.3120783444491596,-0.056532123339359475,1,2,Occasional Buyers,Loyal Customers
15482.0,15,12,11054.96,-0.7711161971701429,1.0771416308412174,1.228380475586649,3,0,New Customers,At-Risk Customers
15483.0,161,4,233.81,0.6959139826476812,-0.03423434939108423,-0.21793711084542253,0,2,At-Risk Customers,Loyal Customers
15484.0,1,4,3594.31,-0.9117903240019891,-0.03423434939108423,0.23121572865915663,1,2,Occasional Buyers,Loyal Customers
15485.0,30,3,2575.0,-0.6203939184217363,-0.17315634692012194,0.09497826969905768,1,2,Occasional Buyers,Loyal Customers
15488.0,92,1,91.32000000000001,0.0025915004050109363,-0.4510003419781973,-0.2369818327918613,1,2,Occasional Buyers,Loyal Customers
15489.0,22,3,1134.28,-0.7007791337542199,-0.17315634692012194,-0.0975833964015337,1,2,Occasional Buyers,Loyal Customers
15491.0,95,6,3100.09,0.032735956154692256,0.24360964566699117,0.16515998804319085,1,2,Occasional Buyers,Loyal Customers
15492.0,28,2,659.4599999999999,-0.6404902222548572,-0.3120783444491596,-0.1610461999288553,1,2,Occasional Buyers,Loyal Customers
15493.0,32,5,2001.8,-0.6002976145886154,0.10468764813795346,0.018366334688188813,1,2,Occasional Buyers,Loyal Customers
15494.0,21,2,1299.23,-0.7108272856707802,-0.3120783444491596,-0.07553674832050994,1,2,Occasional Buyers,Loyal Customers
15497.0,17,2,1262.2,-0.751019893337022,-0.3120783444491596,-0.08048605040259729,1,2,Occasional Buyers,Loyal Customers
15498.0,2,27,13316.4,-0.9017421720854286,3.160971593776783,1.530636746191986,3,0,New Customers,At-Risk Customers
15500.0,8,4,1131.56,-0.841453260586066,-0.03423434939108423,-0.09794694222014773,1,2,Occasional Buyers,Loyal Customers
15502.0,15,12,10384.93,-0.7711161971701429,1.0771416308412174,1.1388265767462227,3,0,New Customers,At-Risk Customers
15503.0,362,1,147.09,2.71559251787633,-0.4510003419781973,-0.22952780694476402,0,1,At-Risk Customers,Occasional Buyers
15504.0,81,1,52.83,-0.1079381706771539,-0.4510003419781973,-0.24212627343835177,1,2,Occasional Buyers,Loyal Customers
15505.0,52,5,3610.96,-0.39933457625740665,0.10468764813795346,0.23344111023265798,1,2,Occasional Buyers,Loyal Customers
15506.0,22,3,979.26,-0.7007791337542199,-0.17315634692012194,-0.11830283493151432,1,2,Occasional Buyers,Loyal Customers
15507.0,171,1,492.36,0.7963955018132857,-0.4510003419781973,-0.1833802095944453,0,2,At-Risk Customers,Loyal Customers
15508.0,189,6,1000.27,0.9772622363113735,0.24360964566699117,-0.11549471079582284,0,1,At-Risk Customers,Occasional Buyers
15510.0,330,1,250.0,2.3940516565463956,-0.4510003419781973,-0.21577321128536325,0,1,At-Risk Customers,Occasional Buyers
15511.0,11,5,909.23,-0.8113088048363847,0.10468764813795346,-0.12766280319531603,1,2,Occasional Buyers,Loyal Customers
15512.0,155,2,121.0,0.6356250711483187,-0.3120783444491596,-0.23301490635933758,0,2,At-Risk Customers,Loyal Customers
15513.0,33,19,14758.220000000001,-0.590249462672055,2.0495956135444815,1.723345434498635,3,0,New Customers,At-Risk Customers
15514.0,12,11,4139.46,-0.8012606529198243,0.9382196333121796,0.3040785974155683,3,2,New Customers,Loyal Customers
15516.0,44,3,62.43,-0.4797197915898902,-0.17315634692012194,-0.24084317054912577,1,2,Occasional Buyers,Loyal Customers
15517.0,233,1,267.03,1.419380920640033,-0.4510003419781973,-0.21349704022249674,0,1,At-Risk Customers,Occasional Buyers
15518.0,64,8,1942.45,-0.2787567532586814,0.5214536407250665,0.010433818388651027,1,2,Occasional Buyers,Loyal Customers
15520.0,1,1,343.5,-0.9117903240019891,-0.4510003419781973,-0.20327632377050592,1,2,Occasional Buyers,Loyal Customers
15521.0,40,8,3000.2,-0.519912399256132,0.5214536407250665,0.1518090351676924,1,2,Occasional Buyers,Loyal Customers
15522.0,32,2,398.84,-0.6002976145886154,-0.3120783444491596,-0.19587977024032188,1,2,Occasional Buyers,Loyal Customers
15523.0,84,1,412.01000000000005,-0.07779371492747258,-0.4510003419781973,-0.19411951346416498,1,2,Occasional Buyers,Loyal Customers
15524.0,24,1,440.0,-0.680682829921099,-0.4510003419781973,-0.19037846660276542,1,2,Occasional Buyers,Loyal Customers
15525.0,2,3,825.92,-0.9017421720854286,-0.17315634692012194,-0.13879773045588037,1,2,Occasional Buyers,Loyal Customers
15526.0,33,2,148.44,-0.590249462672055,-0.3120783444491596,-0.2293473706009666,1,2,Occasional Buyers,Loyal Customers
15527.0,18,8,2429.78,-0.7409717414204616,0.5214536407250665,0.07556866536849528,1,2,Occasional Buyers,Loyal Customers
15528.0,254,1,229.33,1.6303921108878021,-0.4510003419781973,-0.218535892193728,0,1,At-Risk Customers,Occasional Buyers
15529.0,22,11,3995.23,-0.7007791337542199,0.9382196333121796,0.2848013130704573,3,2,New Customers,Loyal Customers
15530.0,21,4,1502.35,-0.7108272856707802,-0.03423434939108423,-0.04838842968930325,1,2,Occasional Buyers,Loyal Customers
15531.0,8,2,2007.44,-0.841453260586066,-0.3120783444491596,0.0191201576356091,1,2,Occasional Buyers,Loyal Customers
15532.0,25,4,1580.93,-0.6706346780045386,-0.03423434939108423,-0.037885697914784605,1,2,Occasional Buyers,Loyal Customers
15533.0,19,3,807.57,-0.7309235895039011,-0.17315634692012194,-0.14125032816601546,1,2,Occasional Buyers,Loyal Customers
15535.0,173,4,536.4,0.8164918056464066,-0.03423434939108423,-0.17749397509012102,0,2,At-Risk Customers,Loyal Customers
15537.0,163,1,110.92,0.7160102864808021,-0.4510003419781973,-0.23436216439302487,0,2,At-Risk Customers,Loyal Customers
15539.0,7,1,538.46,-0.8515014125026265,-0.4510003419781973,-0.1772186425951413,1,2,Occasional Buyers,Loyal Customers
15540.0,11,1,213.3,-0.8113088048363847,-0.4510003419781973,-0.2206784067056335,1,2,Occasional Buyers,Loyal Customers
15541.0,114,1,85.13000000000001,0.22365084256934062,-0.4510003419781973,-0.23780916684231013,1,2,Occasional Buyers,Loyal Customers
15543.0,288,1,127.86,1.972029276050857,-0.4510003419781973,-0.23209802241974486,0,1,At-Risk Customers,Occasional Buyers
15544.0,9,9,3546.71,-0.8314051086695056,0.6603756382541043,0.2248536768334111,1,2,Occasional Buyers,Loyal Customers
15545.0,54,2,292.71999999999997,-0.37923827242428576,-0.3120783444491596,-0.21006340342830757,1,2,Occasional Buyers,Loyal Customers
15547.0,7,14,4954.84,-0.8515014125026265,1.354985625899293,0.41305947593818215,3,2,New Customers,Loyal Customers
15549.0,77,3,1693.26,-0.14813077834339566,-0.17315634692012194,-0.02287205754533085,1,2,Occasional Buyers,Loyal Customers
15550.0,4,4,575.63,-0.8816458682523077,-0.03423434939108423,-0.1722506285959194,1,2,Occasional Buyers,Loyal Customers
15551.0,36,1,436.06,-0.5601050069223736,-0.4510003419781973,-0.19090507341355192,1,2,Occasional Buyers,Loyal Customers
15552.0,217,1,90.12,1.2586104899750659,-0.4510003419781973,-0.23714222065301455,0,1,At-Risk Customers,Occasional Buyers
15553.0,60,1,437.23,-0.31894936092492315,-0.4510003419781973,-0.1907486952489275,1,2,Occasional Buyers,Loyal Customers
15554.0,277,1,217.2,1.8614996049686923,-0.4510003419781973,-0.22015714615688542,0,1,At-Risk Customers,Occasional Buyers
15555.0,12,16,4805.17,-0.8012606529198243,1.6328296209573683,0.3930550999558431,3,2,New Customers,Loyal Customers
15556.0,24,1,279.77,-0.680682829921099,-0.4510003419781973,-0.21179425576325306,1,2,Occasional Buyers,Loyal Customers
15557.0,28,1,473.65000000000003,-0.6404902222548572,-0.4510003419781973,-0.18588092366292638,1,2,Occasional Buyers,Loyal Customers
15561.0,11,4,800.59,-0.8113088048363847,-0.03423434939108423,-0.14218325089172354,1,2,Occasional Buyers,Loyal Customers
15562.0,351,1,134.55,2.6050628467941648,-0.4510003419781973,-0.2312038600938155,0,1,At-Risk Customers,Occasional Buyers
15563.0,22,4,1400.44,-0.7007791337542199,-0.03423434939108423,-0.06200936879774294,1,2,Occasional Buyers,Loyal Customers
15565.0,50,2,173.16,-0.41943088009052754,-0.3120783444491596,-0.22604338066120966,1,2,Occasional Buyers,Loyal Customers
15567.0,18,1,186.01,-0.7409717414204616,-0.4510003419781973,-0.2243258939813603,1,2,Occasional Buyers,Loyal Customers
15568.0,2,3,758.29,-0.9017421720854286,-0.17315634692012194,-0.1478369229973756,1,2,Occasional Buyers,Loyal Customers
15569.0,103,5,1375.71,0.11312117148717578,0.10468764813795346,-0.0653146953030095,1,2,Occasional Buyers,Loyal Customers
15570.0,7,12,4165.52,-0.8515014125026265,1.0771416308412174,0.3075616871336131,3,2,New Customers,Loyal Customers
15571.0,11,4,650.4300000000001,-0.8113088048363847,-0.03423434939108423,-0.1622531185840335,1,2,Occasional Buyers,Loyal Customers
15572.0,4,7,2552.86,-0.8816458682523077,0.38253164319602884,0.09201911366078024,1,2,Occasional Buyers,Loyal Customers
15573.0,31,2,607.45,-0.6103457665051759,-0.3120783444491596,-0.16799767714433905,1,2,Occasional Buyers,Loyal Customers
15574.0,177,4,702.25,0.8566844133126483,-0.03423434939108423,-0.15532703611323234,0,2,At-Risk Customers,Loyal Customers
15576.0,37,1,940.6700000000001,-0.5500568550058132,-0.4510003419781973,-0.12346064123310088,1,2,Occasional Buyers,Loyal Customers
15577.0,151,3,258.88,0.5954324634820769,-0.17315634692012194,-0.2145863411128292,0,2,At-Risk Customers,Loyal Customers
15578.0,162,1,127.1,0.7059621345642417,-0.4510003419781973,-0.23219960139847526,0,2,At-Risk Customers,Loyal Customers
15579.0,68,2,348.6,-0.23856414559243963,-0.3120783444491596,-0.2025946753606046,1,2,Occasional Buyers,Loyal Customers
15581.0,120,13,3679.9700000000003,0.28393975406870325,1.216063628370255,0.24266474881447947,3,2,New Customers,Loyal Customers
15582.0,24,3,682.9100000000001,-0.680682829921099,-0.17315634692012194,-0.15791195380881887,1,2,Occasional Buyers,Loyal Customers
15584.0,23,4,725.11,-0.6907309818376594,-0.03423434939108423,-0.15227164735826293,1,2,Occasional Buyers,Loyal Customers
15585.0,176,1,455.3,0.8466362613960878,-0.4510003419781973,-0.1883335213730615,0,2,At-Risk Customers,Loyal Customers
15587.0,50,4,913.6800000000001,-0.41943088009052754,-0.03423434939108423,-0.12706803154353938,1,2,Occasional Buyers,Loyal Customers
15589.0,255,3,478.53000000000003,1.6404402628043626,-0.17315634692012194,-0.1852286796942365,0,1,At-Risk Customers,Occasional Buyers
15592.0,46,1,388.58,-0.4596234877567693,-0.4510003419781973,-0.19725108645318218,1,2,Occasional Buyers,Loyal Customers
15593.0,70,1,199.8,-0.21846784175931874,-0.4510003419781973,-0.22248277014360754,1,2,Occasional Buyers,Loyal Customers
15594.0,15,5,1771.78,-0.7711161971701429,0.10468764813795346,-0.012377345163869895,1,2,Occasional Buyers,Loyal Customers
15596.0,100,5,1406.59,0.08297671573749446,0.10468764813795346,-0.06118738100933256,1,2,Occasional Buyers,Loyal Customers
15597.0,35,1,324.57,-0.5701531588389341,-0.4510003419781973,-0.20580644228019843,1,2,Occasional Buyers,Loyal Customers
15598.0,53,1,240.68,-0.3892864243408462,-0.4510003419781973,-0.21701889034032015,1,2,Occasional Buyers,Loyal Customers
15599.0,26,2,761.74,-0.6605865260879781,-0.3120783444491596,-0.14737580789656002,1,2,Occasional Buyers,Loyal Customers
15601.0,11,14,6776.56,-0.8113088048363847,1.354985625899293,0.6565442879549304,3,2,New Customers,Loyal Customers
